testicles	SYNONYM	gonads
testicles	SYNONYM	goolies
testicles	SYNONYM	huevos
testicles	SYNONYM	Jacobs
testicles	SYNONYM	jawbreakers
testicles	SYNONYM	klackers
testicles	SYNONYM	knackers
testicles	SYNONYM	loins
testicles	SYNONYM	love spuds
testicles	SYNONYM	marbles
testicles	SYNONYM	nadgers
testicles	SYNONYM	nads
testicles	SYNONYM	nards
testicles	SYNONYM	nuts
testicles	SYNONYM	pebbles
testicles	SYNONYM	plums
testicles	SYNONYM	potatoes
testicles	SYNONYM	pods
testicles	SYNONYM	profiteroles
testicles	SYNONYM	rocks
testicles	SYNONYM	spuds
testicles	SYNONYM	stepchildren
testicles	SYNONYM	stones
testicles	SYNONYM	store
testicles	SYNONYM	sweetmeats
testicles	SYNONYM	swingers
testicles	SYNONYM	tackle
testicles	SYNONYM	taters
testicles	SYNONYM	teabags
testicles	SYNONYM	tests
testicles	SYNONYM	twins
testicles	SYNONYM	watermelons
testicles	SYNONYM	yams
testicles	SYNONYM	yarbles
testicles	HYPONYM	low hangers
testicles	HYPERNYM	endocrine gland
breasts	POS	NOUN
breasts	GLOSS	Two fleshy organs on the front of a woman's chest
breasts	SYNONYM	assets
breasts	SYNONYM	baps
breasts	SYNONYM	bazonga
breasts	SYNONYM	boobs
breasts	SYNONYM	boobers
breasts	SYNONYM	boobies
breasts	SYNONYM	bazookas
breasts	SYNONYM	bosom
breasts	SYNONYM	breast
breasts	SYNONYM	bristols
breasts	SYNONYM	bust
breasts	SYNONYM	cans
breasts	SYNONYM	chesticles
breasts	SYNONYM	cones
breasts	SYNONYM	funbags
breasts	SYNONYM	gazonga
breasts	SYNONYM	girls
breasts	SYNONYM	hooters
breasts	SYNONYM	jugs
breasts	SYNONYM	knockers
breasts	SYNONYM	lady lumps
breasts	SYNONYM	mammaries
breasts	SYNONYM	mammary gland
breasts	SYNONYM	melons
breasts	SYNONYM	norks
breasts	SYNONYM	pair
breasts	SYNONYM	rack
breasts	SYNONYM	teat
breasts	SYNONYM	tits
breasts	SYNONYM	titters
breasts	SYNONYM	titties
breasts	SYNONYM	twins
breasts	HYPONYM	bee stings
breasts	HYPONYM	mosquito bites
breasts	HYPONYM	push-ups
innovative	POS	ADJECTIVE
innovative	GLOSS	innovative; characterized by the creation of new ideas or things
innovative	SYNONYM	innovative
innovative	SYNONYM	innovatory
innovative	SYNONYM	avant-garde
innovative	SYNONYM	ahead of the curve
innovative	SYNONYM	ahead of one's time
innovative	SYNONYM	hip
innovative	SYNONYM	pioneering
innovative	SYNONYM	cutting edge
innovative	SYNONYM	leading edge
innovative	SYNONYM	forefront
innovative	SYNONYM	foremost
innovative	SYNONYM	advanced
innovative	SYNONYM	advancing
innovative	SYNONYM	above the curve
innovative	SYNONYM	ahead of the game
innovative	SYNONYM	anticipating
innovative	SYNONYM	on the ball
innovative	SYNONYM	on top of
innovative	SYNONYM	state of the art
innovative	SYNONYM	beforehand
innovative	SYNONYM	in advance of
innovative	SYNONYM	preceding
promiscuous woman	POS	NOUN
promiscuous woman	GLOSS	woman who frequently changes sexual partners
promiscuous woman	SYNONYM	cock tease
promiscuous woman	SYNONYM	cumslut
promiscuous woman	SYNONYM	floozie
promiscuous woman	SYNONYM	harlot
promiscuous woman	SYNONYM	ho
promiscuous woman	SYNONYM	ho-bag
promiscuous woman	SYNONYM	hoe
promiscuous woman	SYNONYM	hoochie
promiscuous woman	SYNONYM	hood rat
promiscuous woman	SYNONYM	hussy
promiscuous woman	SYNONYM	scrubber
promiscuous woman	SYNONYM	skank
promiscuous woman	SYNONYM	slag
promiscuous woman	SYNONYM	slapper
promiscuous woman	SYNONYM	slattern
promiscuous woman	SYNONYM	slut
promiscuous woman	SYNONYM	slutbag
promiscuous woman	SYNONYM	stale
promiscuous woman	SYNONYM	strumpet
promiscuous woman	SYNONYM	sweet cheeks
promiscuous woman	SYNONYM	tart
promiscuous woman	SYNONYM	town bicycle
promiscuous woman	SYNONYM	tramp
promiscuous woman	SYNONYM	trollop
promiscuous woman	SYNONYM	village bicycle
promiscuous woman	SYNONYM	village bike
promiscuous woman	SYNONYM	wench
promiscuous woman	SYNONYM	whore
promiscuous woman	HYPERNYM	libertine
promiscuous woman	HYPERNYM	sexual partner
sexual partner	POS	NOUN
sexual partner	GLOSS	a person with whom one has sex
sexual partner	SYNONYM	sexual partner
sexual partner	SYNONYM	lover
sexual partner	SYNONYM	paramour
sexual partner	SYNONYM	mate
sexual partner	SYNONYM	salty dog
sexual partner	HYPONYM	blowbuddy
sexual partner	HYPONYM	buttbuddy
sexual partner	HYPONYM	fuck
sexual partner	HYPONYM	fuckbuddy
sexual partner	HYPONYM	fuckmate
sexual partner	HYPONYM	friend with benefits
sexual partner	HYPONYM	lay
sexual partner	HYPONYM	mistress
sexual partner	HYPONYM	notch on one's bedpost
sexual partner	HYPONYM	one-night stand
sexual partner	HYPONYM	rapist
sexual partner	HYPONYM	root
sexual partner	HYPONYM	screw
sexual partner	HYPONYM	shag
sexual partner	HYPONYM	slam piece
nonsense	POS	NOUN
nonsense	GLOSS	meaningless letter or words; or a false statement
nonsense	SYNONYM	absurdity
nonsense	SYNONYM	all my eye
nonsense	SYNONYM	all my eye and Betty Martin
nonsense	SYNONYM	balderdash
nonsense	SYNONYM	balls
nonsense	SYNONYM	baloney
nonsense	SYNONYM	Bandini
nonsense	SYNONYM	batcrap
nonsense	SYNONYM	blatherskite
nonsense	SYNONYM	bollocks
nonsense	SYNONYM	bosh
nonsense	SYNONYM	BS
nonsense	SYNONYM	bull
nonsense	SYNONYM	bullcrap
nonsense	SYNONYM	bulldust
nonsense	SYNONYM	bullshit
nonsense	SYNONYM	bunk
nonsense	SYNONYM	bunkum
nonsense	SYNONYM	bushwah
nonsense	SYNONYM	claptrap
nonsense	SYNONYM	cobblers
nonsense	SYNONYM	codswallop
nonsense	SYNONYM	crap
nonsense	SYNONYM	crock
nonsense	SYNONYM	crock of shit
nonsense	SYNONYM	drivel
nonsense	SYNONYM	eyewash
nonsense	SYNONYM	fiddle-faddle
nonsense	SYNONYM	flapdoodle
nonsense	SYNONYM	flim-flam
nonsense	SYNONYM	folderol
nonsense	SYNONYM	foolishness
nonsense	SYNONYM	garbage
nonsense	SYNONYM	garble
nonsense	SYNONYM	gibber
nonsense	SYNONYM	gibberish
nonsense	SYNONYM	gobbledygook
nonsense	SYNONYM	hoax
nonsense	SYNONYM	hogwash
nonsense	SYNONYM	hokum
nonsense	SYNONYM	hooey
nonsense	SYNONYM	horsefeathers
nonsense	SYNONYM	horse hockey
nonsense	SYNONYM	horse puckey
nonsense	SYNONYM	horseshit
nonsense	SYNONYM	humbug
nonsense	SYNONYM	junk
nonsense	SYNONYM	malarkey
nonsense	SYNONYM	mojibake
nonsense	SYNONYM	moonshine
nonsense	SYNONYM	mumbo jumbo
nonsense	SYNONYM	nertz
nonsense	SYNONYM	nonsense
nonsense	SYNONYM	pie in the sky
nonsense	SYNONYM	piffle
nonsense	SYNONYM	poppycock
nonsense	SYNONYM	prattle
nonsense	SYNONYM	put-on
nonsense	SYNONYM	rot
nonsense	SYNONYM	rubbish
nonsense	SYNONYM	ruse
nonsense	SYNONYM	santorum
nonsense	SYNONYM	shit
nonsense	SYNONYM	shite
nonsense	SYNONYM	skimble-skamble
nonsense	SYNONYM	skimble-skamble stuff
nonsense	SYNONYM	stuff and nonsense
nonsense	SYNONYM	tosh
nonsense	SYNONYM	trash
nonsense	SYNONYM	tripe
nonsense	SYNONYM	twaddle
lover	POS	NOUN
lover	GLOSS	a person who loves another person, or is loved by another, of unspecified gender
lover	SYNONYM	beloved
lover	SYNONYM	crush
lover	SYNONYM	darling
lover	SYNONYM	flame
lover	SYNONYM	lover
lover	SYNONYM	sweetheart
lover	HYPONYM	baby
lover	HYPONYM	beau
lover	HYPONYM	boyfriend
lover	HYPONYM	girlfriend
lover	HYPONYM	honey
lover	HYPONYM	leman
lover	HYPONYM	mistress
lover	HYPONYM	woman
prostitute	POS	NOUN
prostitute	GLOSS	person who performs sexual acts for payment
prostitute	SYNONYM	prostitute
prostitute	SYNONYM	business girl
prostitute	SYNONYM	call girl
prostitute	SYNONYM	comfort girl
prostitute	SYNONYM	courtesan
prostitute	SYNONYM	drab
prostitute	SYNONYM	escort
prostitute	SYNONYM	harlot
prostitute	SYNONYM	hoe
prostitute	SYNONYM	hooker
prostitute	SYNONYM	lady of light virtue
prostitute	SYNONYM	lady of the night
prostitute	SYNONYM	moll
prostitute	SYNONYM	rent boy
prostitute	SYNONYM	tom
prostitute	SYNONYM	trollop
prostitute	SYNONYM	sex worker
prostitute	SYNONYM	streetwalker
prostitute	SYNONYM	strumpet
prostitute	SYNONYM	whore
prostitute	SYNONYM	woman of easy virtue
prostitute	SYNONYM	woman of the night
prostitute	SYNONYM	woman of the street
prostitute	SYNONYM	working girl
prostitute	HYPERNYM	sexual partner
prostitute	HYPONYM	gigolo
erection	POS	NOUN
erection	GLOSS	(of a penis) the state or quality of being erect from engorgement with blood
erection	SYNONYM	erection
erection	SYNONYM	tentigo
erection	SYNONYM	tumescence
buttocks	POS	NOUN
buttocks	GLOSS	two large fleshy halves of the posterior part of the body
buttocks	SYNONYM	arse
buttocks	SYNONYM	arse cheeks
buttocks	SYNONYM	ass
buttocks	SYNONYM	ass cheeks
buttocks	SYNONYM	backside
buttocks	SYNONYM	batty
buttocks	SYNONYM	behind
buttocks	SYNONYM	booty
buttocks	SYNONYM	botties
buttocks	SYNONYM	bottom
buttocks	SYNONYM	bum
buttocks	SYNONYM	bum cheeks
buttocks	SYNONYM	buns
buttocks	SYNONYM	butt
buttocks	SYNONYM	buttocks
buttocks	SYNONYM	caboose
buttocks	SYNONYM	cheek
buttocks	SYNONYM	derriere
buttocks	SYNONYM	fanny
buttocks	SYNONYM	glutei maximi
buttocks	SYNONYM	gluteus maximus
buttocks	SYNONYM	glutes
buttocks	SYNONYM	heinie
buttocks	SYNONYM	hiney
buttocks	SYNONYM	hurdies
buttocks	SYNONYM	jacksie
buttocks	SYNONYM	keester
buttocks	SYNONYM	keister
buttocks	SYNONYM	moon
buttocks	SYNONYM	nates
buttocks	SYNONYM	patootie
buttocks	SYNONYM	poop chute
buttocks	SYNONYM	pooper
buttocks	SYNONYM	posterior
buttocks	SYNONYM	rear
buttocks	SYNONYM	rear end
buttocks	SYNONYM	rump
buttocks	SYNONYM	seat
buttocks	SYNONYM	tail
buttocks	SYNONYM	toches
buttocks	SYNONYM	tush
buttocks	SYNONYM	tushie
buttocks	SYNONYM	wazoo
anus	POS	NOUN
anus	GLOSS	the lower opening of the digestive tract
anus	SYNONYM	anus
anus	SYNONYM	rectum
anus	SYNONYM	a-hole
anus	SYNONYM	arsehole
anus	SYNONYM	asshole
anus	SYNONYM	asspussy
anus	SYNONYM	arse
anus	SYNONYM	back door
anus	SYNONYM	back passage
anus	SYNONYM	balloon knot
anus	SYNONYM	brown eye
anus	SYNONYM	bunghole
anus	SYNONYM	bungus
anus	SYNONYM	butthole
anus	SYNONYM	chocolate starfish
anus	SYNONYM	cornhole
anus	SYNONYM	dock
anus	SYNONYM	Gary Glitter
anus	SYNONYM	jacksy
anus	SYNONYM	pooper
anus	SYNONYM	ringpiece
anus	SYNONYM	rosebud
anus	SYNONYM	shitter
anus	SYNONYM	starfish
anus	SYNONYM	vent
anus	SYNONYM	where the sun don't shine
fool	POS	NOUN
fool	GLOSS	(pejorative) fool; person with poor judgment or little intelligence
fool	SYNONYM	berk
fool	SYNONYM	birdbrain
fool	SYNONYM	bonehead
fool	SYNONYM	Charlie
fool	SYNONYM	chucklehead
fool	SYNONYM	chowderhead
fool	SYNONYM	chump
fool	SYNONYM	dim bulb
fool	SYNONYM	dingleberry
fool	SYNONYM	dipstick
fool	SYNONYM	dolt
fool	SYNONYM	doodle
fool	SYNONYM	doofus
fool	SYNONYM	dope
fool	SYNONYM	dullard
fool	SYNONYM	dumbbell
fool	SYNONYM	dummy
fool	SYNONYM	dunce
fool	SYNONYM	dunderhead
fool	SYNONYM	fenderhead
fool	SYNONYM	ha'porth
fool	SYNONYM	jerk
fool	SYNONYM	jughead
fool	SYNONYM	knucklehead
fool	SYNONYM	lamebrain
fool	SYNONYM	maroon
fool	SYNONYM	meathead
fool	SYNONYM	moron
fool	SYNONYM	mushhead
fool	SYNONYM	nimrod
fool	SYNONYM	nincompoop
fool	SYNONYM	nit
fool	SYNONYM	nitwit
fool	SYNONYM	not the sharpest knife in the drawer
fool	SYNONYM	numbskull
fool	SYNONYM	pinhead
fool	SYNONYM	plonker
fool	SYNONYM	prat
fool	SYNONYM	schmo
fool	SYNONYM	schmuck
fool	SYNONYM	snapperhead
fool	SYNONYM	sot
fool	SYNONYM	tool
fool	SYNONYM	tosspot
fool	SYNONYM	twit
fool	SYNONYM	wally
fool	SYNONYM	wantwit
fool	SYNONYM	asshat
fool	SYNONYM	arsehole
fool	SYNONYM	asshole
fool	SYNONYM	dipshit
fool	SYNONYM	dumbass
fool	SYNONYM	jerkoff
fool	SYNONYM	fuckwit
fool	SYNONYM	shit for brains
fool	SYNONYM	shithead
fool	SYNONYM	tosser
fool	SYNONYM	twat
fool	HYPERNYM	person
drunk	POS	ADJECTIVE
drunk	GLOSS	intoxicated after having consumed an alcoholic beverage
drunk	SYNONYM	86ed
drunk	SYNONYM	arseholed
drunk	SYNONYM	assed
drunk	SYNONYM	banjaxed
drunk	SYNONYM	be in one's altitudes
drunk	SYNONYM	beered-up
drunk	SYNONYM	bent
drunk	SYNONYM	besotted
drunk	SYNONYM	bladdered
drunk	SYNONYM	blasted
drunk	SYNONYM	blind drunk
drunk	SYNONYM	blind
drunk	SYNONYM	blitzed
drunk	SYNONYM	blocked
drunk	SYNONYM	blotto
drunk	SYNONYM	bombed
drunk	SYNONYM	Brahms and Liszt
drunk	SYNONYM	buckled
drunk	SYNONYM	bungfu
drunk	SYNONYM	burlin'
drunk	SYNONYM	buzzed
drunk	SYNONYM	catching a good buzz
drunk	SYNONYM	canned
drunk	SYNONYM	clobbered
drunk	SYNONYM	cockeyed
drunk	SYNONYM	crapulous
drunk	SYNONYM	cunted
drunk	SYNONYM	destroyed
drunk	SYNONYM	drunk
drunk	SYNONYM	drunk as a lord
drunk	SYNONYM	drunk as a skunk
drunk	SYNONYM	drunken
drunk	SYNONYM	faced
drunk	SYNONYM	fap
drunk	SYNONYM	floored
drunk	SYNONYM	fried
drunk	SYNONYM	FUBARed
drunk	SYNONYM	fucked
drunk	SYNONYM	fucked up
drunk	SYNONYM	fuckered up
drunk	SYNONYM	Gattered
drunk	SYNONYM	had one over the eight
drunk	SYNONYM	had one too many
drunk	SYNONYM	half polluted
drunk	SYNONYM	halfcut
drunk	SYNONYM	hammered
drunk	SYNONYM	high as a kite
drunk	SYNONYM	high
drunk	SYNONYM	hooched-up
drunk	SYNONYM	hosed
drunk	SYNONYM	in the horrors
drunk	SYNONYM	inebriated
drunk	SYNONYM	in one's cups
drunk	SYNONYM	in the bag
drunk	SYNONYM	in the drink
drunk	SYNONYM	intoxicated
drunk	SYNONYM	juiced
drunk	SYNONYM	kaylied
drunk	SYNONYM	lamped
drunk	SYNONYM	langers
drunk	SYNONYM	legless
drunk	SYNONYM	loaded
drunk	SYNONYM	locked
drunk	SYNONYM	loose
drunk	SYNONYM	looped
drunk	SYNONYM	maggot
drunk	SYNONYM	medicated
drunk	SYNONYM	mellow
drunk	SYNONYM	merry
drunk	SYNONYM	munted
drunk	SYNONYM	obliterated
drunk	SYNONYM	obliviated
drunk	SYNONYM	off one's box
drunk	SYNONYM	off one's head
drunk	SYNONYM	off one's tree
drunk	SYNONYM	Oliver
drunk	SYNONYM	Oliver Twist
drunk	SYNONYM	ossified
drunk	SYNONYM	out of it
drunk	SYNONYM	out of one's box
drunk	SYNONYM	out of one's head
drunk	SYNONYM	out of one's tree
drunk	SYNONYM	over the limit
drunk	SYNONYM	paralytic
drunk	SYNONYM	parro
drunk	SYNONYM	pickled
drunk	SYNONYM	pig
drunk	SYNONYM	pissed as a fart
drunk	SYNONYM	pissed as a newt
drunk	SYNONYM	pissed
drunk	SYNONYM	pixilated
drunk	SYNONYM	plastered
drunk	SYNONYM	plowed
drunk	SYNONYM	polluted
drunk	SYNONYM	porch climbing
drunk	SYNONYM	rat-arsed
drunk	SYNONYM	retarded
drunk	SYNONYM	ripped
drunk	SYNONYM	schnockered
drunk	SYNONYM	scuttered
drunk	SYNONYM	shedded
drunk	SYNONYM	sauced
drunk	SYNONYM	shit-faced
drunk	SYNONYM	shithoused
drunk	SYNONYM	skunked
drunk	SYNONYM	slammed
drunk	SYNONYM	slappered
drunk	SYNONYM	slarmied
drunk	SYNONYM	slaughtered
drunk	SYNONYM	sloshed
drunk	SYNONYM	sloshed to the gills
drunk	SYNONYM	smashed
drunk	SYNONYM	soused
drunk	SYNONYM	sozzled
drunk	SYNONYM	spanceled
drunk	SYNONYM	splashed
drunk	SYNONYM	squiffy
drunk	SYNONYM	stinking
drunk	SYNONYM	stinko
drunk	SYNONYM	stoned
drunk	SYNONYM	swipey
drunk	SYNONYM	tanked
drunk	SYNONYM	terried
drunk	SYNONYM	three sheets to the wind
drunk	SYNONYM	throwed
drunk	SYNONYM	tiddly
drunk	SYNONYM	tight as a tick
drunk	SYNONYM	tight
drunk	SYNONYM	tilted
drunk	SYNONYM	tippled
drunk	SYNONYM	tipsy
drunk	SYNONYM	tired and emotional
drunk	SYNONYM	toasted
drunk	SYNONYM	trashed
drunk	SYNONYM	tuned
drunk	SYNONYM	twatted
drunk	SYNONYM	twisted
drunk	SYNONYM	twisted
drunk	SYNONYM	under the influence
drunk	SYNONYM	under the table
drunk	SYNONYM	wankered
drunk	SYNONYM	wasted
drunk	SYNONYM	well-oiled
drunk	SYNONYM	withered
drunk	SYNONYM	wobbly
drunk	SYNONYM	woozy
drunk	SYNONYM	worse for wear
drunk	SYNONYM	wrecked
drunk	SYNONYM	zoned
drunk	SYNONYM	zonked
insane	POS	ADJECTIVE
insane	GLOSS	exhibiting unsoundness or disorder of mind
insane	SYNONYM	insane
insane	SYNONYM	bananas
insane	SYNONYM	barking
insane	SYNONYM	barking mad
insane	SYNONYM	barmy
insane	SYNONYM	batcrap
insane	SYNONYM	batpoop
insane	SYNONYM	bats
insane	SYNONYM	batshit
insane	SYNONYM	batty
insane	SYNONYM	bonkers
insane	SYNONYM	bread baskets
insane	SYNONYM	cook
insane	SYNONYM	cracked
insane	SYNONYM	crackers
insane	SYNONYM	cray
insane	SYNONYM	cray-cray
insane	SYNONYM	crazed
insane	SYNONYM	crazy
insane	SYNONYM	cuckoo
insane	SYNONYM	daft
insane	SYNONYM	demented
insane	SYNONYM	doolally
insane	SYNONYM	dotty
insane	SYNONYM	eccentric
insane	SYNONYM	fruit loops
insane	SYNONYM	fucked up
insane	SYNONYM	hatstand
insane	SYNONYM	harebrained
insane	SYNONYM	kooky
insane	SYNONYM	loony
insane	SYNONYM	loony tunes
insane	SYNONYM	loopy
insane	SYNONYM	lunatic
insane	SYNONYM	mad
insane	SYNONYM	mental
